21	,
23	,
23	,
25	,
26	,
27	,
28	,
28	,
29	,
29	,
30	,
30	,
30	,
30	,
30	,
30	,
30	,
31	,
31	,
30	,
28	,
27	,
25	,
24	,
25	,
26	,
26	,
25	,
25	,
24	,
24	,
25	,
27	,
28	,
29	,
30	,
31	,
32	,
32	,
32	,
32	,
33	,
33	,
32	,
32	,
31	,
31	,
30	,
29	,
29	,
29	,
29	,
29	,
29	,
30	,
30	,
30	,
30	,
30	,
30	,
30	,
30	,
31	,
31	,
31	,
31	,
31	,
30	,
30	,
32	,
32	,
32	,
32	,
32	,
33	,
35	,
37	,
40	,
42	,
43	,
43	,
43	,
43	,
43	,
42	,
43	,
41	,
40	,
39	,
38	,
37	,
37	,
37	,
38	,
40	,
41	,
42	,
43	,
43	,
42	,
42	,
42	,
42	,
42	,
42	,
42	,
41	,
41	,
41	,
40	,
40	,
40	,
39	,
38	,
37	,
35	,
34	,
34	,
33	,
34	,
34	,
35	,
35	,
37	,
38	,
39	,
40	,
40	,
40	,
39	,
39	,
40	,
41	,
42	,
44	,
44	,
42	,
40	,
39	,
36	,
35	,
35	,
35	,
35	,
36	,
36	,
36	,
37	,
37	,
37	,
37	,
36	,
36	,
35	,
35	,
35	,
35	,
36	,
36	,
36	,
37	,
37	,
37	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
37	,
37	,
36	,
36	,
35	,
34	,
34	,
34	,
33	,
33	,
33	,
33	,
34	,
34	,
34	,
34	,
35	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
33	,
33	,
33	,
33	,
33	,
33	,
32	,
32	,
32	,
33	,
34	,
35	,
38	,
39	,
40	,
41	,
39	,
37	,
35	,
32	,
30	,
30	,
29	,
29	,
29	,
28	,
27	,
27	,
26	,
26	,
26	,
26	,
26	,
26	,
26	,
25	,
25	,
25	,
25	,
25	,
25	,
25	,
26	,
27	,
27	,
28	,
28	,
28	,
28	,
29	,
29	,
30	,
31	,
32	,
33	,
33	,
33	,
32	,
32	,
31	,
31	,
30	,
30	,
29	,
27	,
25	,
23	,
22	,
21	,
22	,
22	,
22	,
22	,
21	,
20	,
19	,
19	,
20	,
21	,
23	,
24	,
25	,
26	,
27	,
28	,
30	,
30	,
31	,
31	,
30	,
29	,
29	,
29	,
29	,
30	,
30	,
29	,
28	,
26	,
24	,
23	,
22	,
22	,
23	,
24	,
24	,
24	,
24	,
24	,
24	,
23	,
23	,
23	,
23	,
23	,
24	,
25	,
25	,
26	,
26	,
25	,
25	,
24	,
24	,
24	,
24	,
24	,
25	,
26	,
26	,
26	,
25	,
25	,
24	,
24	,
24	,
24	,
25	,
25	,
25	,
25	,
24	,
24	,
24	,
24	,
24	,
24	,
25	,
25	,
25	,
25	,
25	,
25	,
25	,
24	,
24	,
24	,
24	,
24	,
24	,
25	,
25	,
25	,
25	,
25	,
24	,
23	,
23	,
23	,
24	,
25	,
26	,
26	,
26	,
25	,
25	,
25	,
25	,
25	,
26	,
26	,
26	,
26	,
25	,
25	,
26	,
26	,
26	,
25	,
25	,
24	,
24	,
23	,
23	,
23	,
24	,
25	,
26	,
27	,
27	,
28	,
28	,
27	,
27	,
27	,
26	,
26	,
26	,
27	,
26	,
25	,
24	,
23	,
22	,
22	,
22	,
23	,
24	,
25	,
25	,
25	,
26	,
26	,
26	,
26	,
27	,
27	,
27	,
27	,
27	,
26	,
26	,
26	,
26	,
27	,
27	,
28	,
28	,
28	,
27	,
27	,
26	,
27	,
27	,
27	,
27	,
27	,
26	,
25	,
23	,
22	,
22	,
22	,
23	,
24	,
24	,
24	,
23	,
22	,
21	,
21	,
21	,
22	,
22	,
23	,
23	,
23	,
22	,
22	,
21	,
21	,
22	,
22	,
23	,
24	,
24	,
24	,
24	,
24	,
24	,
24	,
24	,
23	,
23	,
23	,
24	,
25	,
26	,
27	,
29	,
30	,
31	,
31	,
31	,
31	,
32	,
32	,
31	,
31	,
31	,
31	,
30	,
30	,
30	,
29	,
28	,
27	,
26	,
25	,
24	,
24	,
24	,
23	,
22	,
22	,
22	,
22	,
23	,
23	,
24	,
24	,
25	,
25	,
25	,
25	,
24	,
23	,
23	,
23	,
23	,
24	,
27	,
29	,
30	,
31	,
32	,
32	,
32	,
32	,
32	,
32	,
31	,
