15	,
17	,
18	,
19	,
20	,
21	,
21	,
21	,
21	,
21	,
21	,
22	,
23	,
24	,
25	,
26	,
27	,
27	,
28	,
28	,
28	,
29	,
29	,
29	,
30	,
31	,
31	,
32	,
32	,
32	,
32	,
32	,
32	,
32	,
32	,
33	,
33	,
33	,
33	,
33	,
33	,
33	,
34	,
34	,
35	,
35	,
35	,
35	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
35	,
35	,
35	,
36	,
36	,
36	,
35	,
35	,
35	,
35	,
35	,
34	,
34	,
34	,
33	,
33	,
33	,
33	,
33	,
33	,
34	,
34	,
34	,
35	,
35	,
35	,
35	,
35	,
35	,
35	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
35	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
33	,
33	,
33	,
33	,
33	,
33	,
33	,
33	,
34	,
34	,
34	,
34	,
34	,
34	,
33	,
33	,
33	,
33	,
33	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
33	,
33	,
33	,
33	,
33	,
33	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
34	,
35	,
35	,
35	,
35	,
35	,
35	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
36	,
37	,
37	,
37	,
37	,
37	,
37	,
37	,
37	,
37	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
39	,
39	,
39	,
39	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
38	,
38	,
38	,
38	,
38	,
39	,
39	,
39	,
39	,
39	,
39	,
38	,
38	,
38	,
38	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
41	,
44	,
47	,
52	,
57	,
61	,
63	,
63	,
62	,
60	,
60	,
61	,
62	,
64	,
66	,
67	,
66	,
65	,
64	,
62	,
60	,
59	,
58	,
58	,
58	,
58	,
58	,
58	,
57	,
56	,
54	,
52	,
50	,
48	,
47	,
46	,
44	,
43	,
42	,
42	,
41	,
41	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
38	,
38	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
41	,
44	,
46	,
49	,
51	,
52	,
51	,
50	,
47	,
45	,
44	,
46	,
50	,
56	,
63	,
68	,
70	,
68	,
65	,
61	,
57	,
56	,
56	,
56	,
57	,
57	,
58	,
58	,
57	,
56	,
55	,
54	,
53	,
52	,
50	,
49	,
47	,
46	,
44	,
43	,
42	,
42	,
41	,
41	,
41	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
39	,
39	,
39	,
39	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
38	,
38	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
38	,
38	,
38	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
39	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
41	,
45	,
52	,
62	,
76	,
91	,
105	,
115	,
122	,
123	,
121	,
116	,
109	,
102	,
94	,
88	,
82	,
76	,
72	,
68	,
65	,
63	,
60	,
58	,
56	,
54	,
52	,
51	,
49	,
48	,
47	,
46	,
45	,
44	,
43	,
42	,
42	,
41	,
41	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
40	,
41	,
41	,
41	,
41	,
40	,
40	,
40	,
40	,
40	,
40	,
39	,
39	,
39	,
39	,
38	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
39	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
37	,
37	,
37	,
37	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
38	,
